Job (Long),AD,Email,ShoreTel,Cell,Fax,Desktop,Laptop,List of Members
Business Analyst,x,x,x,x, ,"[""GoogleApps_InformationTechnology_Department"", ""Flight Notifications"", ""Dynamics Prod Users"", ""Goals Training Sessions"", ""Store-Maintenance Dynaway EAM Training RW"", ""Global Protect VPN User"", ""DAX EAM PA Functional Team"", ""DAX EAM PA Global Team"", ""FS_ITAppsTeam_Nofity"", ""PMP"", ""Smartsheet_Licensed"", ""Store-Maintenance Pocatello Bartender RW"", ""PMPUsers"", ""GADS"", ""DachaProdTest"", ""NetOps-RO"", ""DachaLabor"", ""DachaWarehouse"", ""Dynamics Team"", ""Concur Users"", ""DAX-Startup Team"", ""qualitydocsReader"", ""manufacturingReader"", ""manufacturingebsReader"", ""GMP Tip"", ""ConsumerRelationsBasic"", ""Store-Planning-Medford Delivery Schedule RW"", ""Store-Projects-Genesis"", ""Store-Warehouse"", ""Oracle Team"", ""Store-Training EBS"", ""Managerial staff"", ""manufacturingebsAdmin"", ""Store-Planning"", ""Store-Projects Scanning"", ""Store-Inventory Control"", ""Store-Warehouse Private Personnel"", ""manufacturingAdmin"", ""Warehouse Offices-Medford"", ""Store-Projects-erp"", ""Store-Production Planning"", ""Information Technology Department"", ""warehouseAdmin"", ""Staff-Remote"", ""Staff-Medford"", ""warehouseEditor"", ""Support-SMS"", ""Store-Database Bassys"", ""BaseAccess"", ""Store-Inventory Control MO Metrics"", ""WarehouseReceiving"", ""ManufacturingBasic"", ""Store-Information Services"", ""TestTransaction"", ""Information-Services-Dept-Group"", ""TestRepeatingTransaction""]"
Business Development Specialist,x,x, , , ,"[""Concur Business Meals"", ""Goals Training Sessions"", ""GoogleAppsEA"", ""Concur Users"", ""TurnLink User Group"", ""Store-Outside Sales"", ""Store-Sales Mailing List Database RW"", ""Store-Accounting MCB Approvals RW"", ""Outside Sales"", ""Staff-Remote""]"
Business Systems Analyst I,x,x,x,x, ,"[""GoogleApps_InformationTechnology_Department"", ""Goals Training Sessions"", ""Global Protect VPN User"", ""FS_ITAppsTeam_Nofity"", ""PMP"", ""Smartsheet_Licensed"", ""Quintiq Server Admins"", ""PMPUsers"", ""PasswordStateUsers"", ""GADS"", ""EDI Support"", ""MESAdmins"", ""Quintiq-Frozen Sup"", ""Dynamics Team"", ""Store-Production"", ""Store-Projects-Genesis"", ""Oracle Team"", ""Store-Training EBS"", ""EDI Team"", ""Test"", ""Store-Projects-erp"", ""Information Technology Department"", ""Store-Image Silo"", ""Staff-Remote"", ""Staff-Petaluma"", ""IS App Log"", ""Store-Projects Oracle Upgrade"", ""Store-Projects-APP Project Planning"", ""ManufacturingBasic"", ""Store-Information Services"", ""Information-Services-Dept-Group"", ""IS Developers""]"
Business Systems Analyst II,x,x,x,x, ,"[""GoogleApps_InformationTechnology_Department"", ""Dynamics Prod Users"", ""Goals Training Sessions"", ""Global Protect VPN User"", ""DecryptionTest"", ""Store-Information Services-PMPExport Private"", ""PMP"", ""Smartsheet_Licensed"", ""PasswordStateCreate"", ""GADS"", ""Fullscope Dynamics Consultants"", ""Store-Transportaion Private Read Only"", ""EDI Support"", ""Quintiq-Frozen Sup"", ""Quintiq Consultants"", ""Dynamics Team"", ""qualitydocsReader"", ""manufacturingReader"", ""Store-Production"", ""Enterprise Applications Team"", ""capitalprojectsReader"", ""Store-Projects Packaging Dev RW"", ""Store-Organic Agriculture Sample Approval Status Log - Write"", ""Store-Projects-Genesis"", ""Store-Warehouse"", ""Oracle Team"", ""Store-Executive MBR Presentations RW"", ""Store-Safety"", ""Store-Training EBS"", ""manufacturingebsEditor"", ""Store-Outside Sales"", ""Store-Planning"", ""productReader"", ""Test"", ""vendorEditor"", ""apameEditor"", ""apReader"", ""Information Technology Department"", ""Store-Image Silo"", ""Apollo MP2"", ""arReader"", ""PC Tech"", ""Staff-Remote"", ""Staff-Petaluma"", ""Store-Projects Oracle Upgrade"", ""IT Administrators"", ""Store-Production Private"", ""Store-Projects Process Improvement RW"", ""IT SysAdmins"", ""ManufacturingBasic"", ""Store-Information Services"", ""Information-Services-Dept-Group""]"
Business Systems Architect,x,x,x,x, ,"[""Change Management"", ""GoogleApps_InformationTechnology_Department"", ""Goals Training Sessions"", ""Global Protect VPN User"", ""DecryptionTest"", ""DAX EAM PA Global Team"", ""BI-Dept-IT"", ""FS_ITAppsTeam_Nofity"", ""PMP"", ""Smartsheet_Unlicensed"", ""NCR Developers"", ""Store-Human Resources P3-2-1 PRIVATE-RW"", ""PMPUsers"", ""GADS"", ""MESAdmins"", ""Dynamics Team"", ""Concur Users"", ""DAX-Startup Team"", ""Enterprise Applications Team"", ""A3 Stragteic-Standard Cost"", ""Store-Projects-Genesis"", ""Oracle Team"", ""Store-Training EBS"", ""Store-Projects-erp"", ""Information Technology Department"", ""Store-Image Silo"", ""PC Tech"", ""Staff-Remote"", ""Staff-Petaluma"", ""IS App Log"", ""Store-Projects ETL RW"", ""Store-Projects Oracle Upgrade"", ""Store-Information Services"", ""Information-Services-Dept-Group"", ""IS Developers""]"
Business Unit Manager,x,x,x, , ,[]
Buyer,x,x,x,x, ,"[""Store-Sourcing Dairy - Dairy Projects RW"", ""Goals Training Sessions"", ""Global Protect VPN User"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleApps"", ""Quintiq-Observer"", ""GADS"", ""TNP Info Distribution"", ""Sourcing-Dairy"", ""Concur Users"", ""New Item Number Notification"", ""RM Hold Notification"", ""Store-Sourcing"", ""Ingredient Supplier Changes"", ""vendorAdmin"", ""vendorEditor"", ""Sourcing"", ""Staff-Dutton"", ""Staff-Remote"", ""Material Planning"", ""Quintiq-MRP"", ""GoogleAppsEA"", ""Quintiq-Material Planner"", ""ADC-ENG PKG Specs Notify"", ""Sourcing-Agricultural"", ""QA Special Handling-Pocatello"", ""Quintiq-Frozen Sup"", ""Store-QA Vendor Forms Archive Read Only"", ""Store-QA Vendor Forms Document Maint R-W"", ""Change Notification (Recipe)"", ""Bull"", ""Store-Projects Packaging Dev RW"", ""Packaging Specification Notification"", ""Material Shortages-Medford"", ""Ingredient Steering Committee"", ""Store-Projects-Genesis"", ""Store-Projects Packaging Dev RO"", ""Store-Training EBS"", ""Material Shortages-Northpoint"", ""Schedule Approval"", ""Store-Organic Agriculture"", ""Store-Projects 3000 Dutton R-W"", ""Store-QA Share with Purchasing RW"", ""Store-Projects Tech Services RW"", ""Store-Purchasing Vendor Book Doc RW"", ""Planning"", ""manufacturingReader"", ""manufacturingebsReader"", ""QA Frozen Report-Medford"", ""QA Special Handling-Medford"", ""Staff-Medford"", ""GoogleAppsLegalHold""]"
CFO and EVP of Business Development,x,x,x,x, ,"[""ADC-Recall Access"", ""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""MBR"", ""Restaurant Leadership"", ""EMU"", ""Goals Training Sessions-Supervisors"", ""ADC-CONFIDENTIAL"", ""GoogleAppsLegalHold"", ""Turtle"", ""Smartsheet_Unlicensed"", ""Mr Wolf"", ""Plant Core Team-EU"", ""Team Goshen"", ""Leadership Group"", ""Team Grande"", ""GADS"", ""ADC-ENG PKG Specs Notify"", ""Store-Accounting Private DB_Corp Fin Budget RW"", ""Restaurant Team"", ""Concur Corporate"", ""Concur Users"", ""Store-Accounting"", ""Enterprise Applications Team"", ""capitalprojectsReader"", ""Packaging Specification Notification"", ""ConsumerRelationsBasic"", ""Store-Production Medford"", ""IT Steering Committee"", ""A3 Stragteic-Standard Cost"", ""Store-Projects-Genesis"", ""Accounting"", ""Store-Executive MBR Presentations RW"", ""Store-Database Punch Detail RO"", ""HEART"", ""Managerial staff"", ""Executive Staff"", ""Finished Case Report"", ""Store-Projects Cost Reduction RW"", ""Store-Projects-Office Expansion Read Only"", ""apebsukReader"", ""apReader"", ""Store-Projects-erp"", ""Store-Accounting Financials"", ""Restricted Email-Staff All Amy's"", ""Staff-Remote"", ""Staff-Petaluma"", ""Store-Database Financials"", ""contractsEditor"", ""Store-Projects Andy K-Ranch RW"", ""Store-Database"", ""ManufacturingBasic"", ""Store-Information Services"", ""Store-Engineering""]"
CI Coordinator,x,x,x,x, ,"[""Goals Training Sessions"", ""Ignition Designers"", ""ADC-Plant Editor Medford"", ""Smartsheet_Licensed"", ""Store-QA Alfresco"", ""GoogleAppsEA"", ""Store-Projects Equipment Project for FM Reduction RW"", ""Concur Users"", ""Store-Production Medford Canning RW"", ""manufacturingebsReader"", ""Store-Production Medford"", ""Production-Medford"", ""Staff-Medford"", ""NERP"", ""GoogleApps"", ""GADS"", ""Quintiq-Frozen Sup"", ""Quintiq-Staff Assignment Module Team"", ""Store-Projects Cost of Quality RW"", ""Store-Production"", ""Store-Projects-Shutdown Training"", ""New Product Meetings"", ""Store-Production Manufacturing"", ""Store-Production Supervisors"", ""Store-Production Kitchen"", ""MCR"", ""Store-Maintenance"", ""Dock Schedule-Sutton"", ""Forklift Training-Northpoint"", ""Requisition"", ""Store-Safety"", ""Store-QA Private Specs Read Only"", ""Kitchen-Northpoint"", ""Frozen Foods-Santa Rosa"", ""Plant Trial Distribution-Northpoint"", ""Staff-Sutton""]"
CI Intern,x,x,x, , ,"[""Store-QA Alfresco SQF Doc RW"", ""GoogleAppsEA"", ""Concur Users"", ""manufacturingebsReader"", ""Store-Production Manufacturing"", ""Store-Production Medford"", ""Staff-Medford""]"
CS Admin Temp,x,x,x, , ,"[""GoogleApps"", ""Customer Service"", ""arEditor"", ""arReader"", ""Staff-Petaluma"", ""Store-Customer Service""]"
Candy Enrobing Operator,x,x, , , ,"[""GoogleApps"", ""manufacturingebsReader"", ""Staff-Dutton""]"
Canning Food Safety Auditor,x,x,x,x, ,"[""Allergen Management Team-Medford"", ""ADC-RA Notify Corp"", ""Goals Training Sessions"", ""GROUP-QA Frozen-Medford"", ""GROUP-QA Canning-Medford"", ""Global Protect VPN User"", ""QA Amys-El Pinto"", ""ADC-Plant Editor Medford"", ""Holds & Releases-El Pinto"", ""Store-QA Alfresco Medford Canning RW"", ""Smartsheet_Licensed"", ""GoogleAppsEA"", ""Quintiq-Observer"", ""ADC-ENG PKG Specs Notify"", ""ADC-QA Approver Medford"", ""Concur Users"", ""Store-Production Medford Canning RW"", ""QA Plant Supvr-Mgrs-Medford"", ""QA Plant Coord-Supvr-Medford"", ""QA Canning-Medford"", ""QA Frozen-Medford"", ""qualitydocsEditor"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Technical Services"", ""WIP"", ""Store-QA Frozen Holds Medford"", ""Store-QA"", ""qualitydocsAdmin"", ""QA Manufacturing-Medford"", ""Plant Trial Distribution-Medford"", ""New Packaging"", ""Change Notification (Recipe)"", ""Bull"", ""Packaging Specification Notification"", ""GMP Tip"", ""QA Frozen Report-Northpoint"", ""QA Frozen Hold-Northpoint"", ""QA Frozen Hold-Medford"", ""Store-Production Medford"", ""Store-UK Technical Services"", ""Store-UK Manufacturing"", ""Allergen Advisory-Medford"", ""New Item Number Notification"", ""Plant Management"", ""Micro"", ""Safety Tailgate-Medford"", ""Canning-Medford"", ""Canning Specifications"", ""Accident Reporting-Medford"", ""Store-UK Quality Assurance"", ""Store-UK Manufacturing QA Food Safety Sensory R-W"", ""manufacturingebsEditor"", ""Store-QA Can Med Hold Summaries"", ""Managerial staff"", ""manufacturingebsAdmin"", ""QA Special Handling-Northpoint"", ""QA Medford"", ""Soup Release-Medford"", ""Maintenance-Medford"", ""manufacturingAdmin"", ""manufacturingEditor"", ""Staff-Medford""]"
Canning Shift Leader,x,x, , , ,[]
Casper Suite Account,x,x, , , ,[]
Chief Information Officer,x,x,x,x,x,"[""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""MBR"", ""GoogleApps_InformationTechnology_LegalHold"", ""Flight Notifications"", ""ADC-IT Approvers"", ""Goals Training Sessions-Supervisors"", ""CRF"", ""Global Protect VPN User"", ""DecryptionTest"", ""ADC-Corp Editor"", ""PMP"", ""Smartsheet_Licensed"", ""NCR Developers"", ""PMPAdmins"", ""Leadership Group"", ""PasswordStateAdmins"", ""GADS"", ""backups"", ""Global SQL Server Admins"", ""NetOps-RO"", ""Concur Users"", ""VMware Administrators"", ""IT Steering Committee"", ""Managerial staff"", ""Information Technology Department"", ""Staff-Petaluma"", ""Store-Executive"", ""VMware ESX Admins"", ""Infoblox Full Admins"", ""IT SysAdmins"", ""Store-Information Services"", ""Information-Services-Dept-Group""]"
Claims Coordinator/CSR,x,x,x, , ,"[""GoogleAppsEA""]"
CoA Coordinator,x,x,x, , ,"[""Store-QA Raw Materials Supplier Contacts RW"", ""Organic Import Certificate"", ""Supplier Quality"", ""Store-QA Raw Materials Missing COAs RW"", ""Global Protect VPN User"", ""COA Manager Approval"", ""GoogleAppsEA"", ""Quality Systems"", ""manufacturingebsReader"", ""Store-QA"", ""COA-Micro"", ""vendorAdmin"", ""vendorEditor"", ""Store-QA Raw Materials Share w-Tech Services"", ""Staff-Dutton""]"
Commissary Helper,x,x, , , ,[]
Communication for Compensation,x,x, , , ,"[""GoogleAppsEA""]"
Community Relations-Consultant,x,x,x,x, ,"[""Restaurant Consultants"", ""Smartsheet_Licensed"", ""GoogleAppsEA""]"
Compliance Program Specialist,x,x,x,x, ,"[""ADC-Recall Access"", ""Store-QA Quality Systems Systems RW"", ""Goals Training Sessions"", ""Global Protect VPN User"", ""ADC-FP Spec Approver"", ""Store-QA Alfresco Santa Rosa pSOPs presign RW"", ""PET Tray Project"", ""ADC-Corp Editor"", ""Store-QA Alfresco Alfresco Corp RW"", ""Smartsheet_Licensed"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleApps"", ""Quality Systems"", ""Store-QA RAw Materials Visual Ref RW"", ""GADS"", ""ADC-ENG PKG Specs Notify"", ""QA Frozen Hold-Pocatello"", ""Supplier & Raw Material Quality"", ""Store-Projects Equipment Project for FM Reduction RW"", ""QA Document Control Team"", ""Dynamics Team"", ""Concur Users"", ""Store-Projects Cost of Quality RW"", ""qualitydocsReader"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Production"", ""Store-Technical Services"", ""QA Frozen Report-Medford"", ""Store-QA"", ""Change Notification (Recipe)"", ""Packaging Specification Notification"", ""Store-Organic Agriculture Sample Approval Status Log - Write"", ""Allergen Declaration"", ""QA Frozen Report-Northpoint"", ""QA Frozen Hold-Northpoint"", ""QA Frozen Hold-Medford"", ""MCR"", ""Store-Projects Special Handling Project"", ""Store-Projects Internal Audit SR"", ""RM Hold Notification"", ""Micro"", ""Store-Projects Packaging Dev RO"", ""Store-Executive MBR Presentations RW"", ""manufacturingebsEditor"", ""Store-QA Share with Purchasing RW"", ""Ingredient Supplier Changes"", ""QA Northpoint"", ""QA Special Handling-Medford"", ""QA Manufacturing-Northpoint"", ""vendorAdmin"", ""vendorEditor"", ""Store-QA Raw Materials Share w-Tech Services"", ""QA EFax"", ""Staff-Dutton"", ""Dutton Startup"", ""Store-Sales Private Read""]"
Conference Room,x,x,x, , ,[]
Conference Room-Seats 12,x,x,x, , ,[]
Conference Room-Seats 18,x,x,x, , ,[]
Conference Room-Seats 6,x,x,x, , ,[]
Conference Room-Seats 8,x,x,x, , ,[]
Consultant,x,x,x, , ,"[""Human Resources Consultants"", ""Smartsheet_Licensed"", ""Restaurant Operations"", ""GoogleApps"", ""Restaurant Team"", ""Staff-Remote""]"
Consultant Restaurant,x,x, , , ,[]
Consultant Reva Solutions,x,x, , , ,"[""IT Consultants""]"
Consultant WFC,x, ,x, , ,[]
Consultant-Daz,x,x,x,x, ,"[""JumpServer"", ""GP-VPN-RDP"", ""Global Protect VPN User"", ""IT Consultants"", ""Store-Projects-Genesis"", ""apReader"", ""apebsReader""]"
Consultant-Fullscope,x,x,x, , ,"[""GoogleApps_Consultants"", ""Fullscope Dynamics Consultants"", ""DAX-Fullscope Consulting Team"", ""IT Consultants""]"
Consultant-Fullscope-Finance,x, ,x, , ,"[""Fullscope Dynamics Consultants"", ""Dynamics Team"", ""DAX-Fullscope Consulting Team"", ""IT Consultants""]"
Consultant-ITC,x,x, , , ,[]
Consultant-Inspirage,x,x, , , ,[]
Consultant-Oracle,x,x, , , ,[]
Consultant-WFC,x,x, , , ,[]
Consumer Relateions Coordinator,x,x, , , ,[]
Consumer Relations,x,x, , , ,"[""GoogleApps"", ""GoogleAppsLegalHold""]"
Consumer Relations Coord,x,x, , , ,"[""Consumer Relations India"", ""Global Protect VPN User"", ""Smartsheet_Licensed"", ""GoogleApps"", ""Store-Consumer Relations"", ""Concur Users"", ""Consumer Relations UK"", ""Store-Sales"", ""Store-Marketing"", ""Store-UK Sales and Marketing"", ""Consumer Relations"", ""Staff-UK""]"
Consumer Relations Coordinator,x,x,x, , ,"[""GoogleApps_Customer_Marketing_LegalHold"", ""Concur Users"", ""Store-Marketing"", ""Consumer Relations"", ""Staff-Petaluma"", ""GoogleAppsLegalHold"", ""Customer Escalation-DriveThru"", ""Smartsheet_Unlicensed"", ""Store-Consumer Relations"", ""Global Protect VPN User"", ""GoogleApps""]"
Consumer Relations Email,x,x, , , ,"[""Restricted Email-Staff All Amy's""]"
Consumer Relations Email Testing,x,x, , , ,"[""Global Protect VPN User""]"
Consumer Relations Systems Administrator,x,x,x, , ,"[""Goals Training Sessions"", ""Global Protect VPN User"", ""GoogleAppsLegalHold"", ""Smartsheet_Licensed"", ""Store-Consumer Relations"", ""Store-Marketing"", ""Consumer Relations"", ""Staff-Petaluma""]"
Consumer Relations Temp,x,x, , , ,[]
Contract Processing Assist Buyer,x,x,x,x,x,"[""Goals Training Sessions"", ""Smartsheet_Unlicensed"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleApps"", ""Store-QA RM Vendor Mgt Doc Tracker RW"", ""Quintiq-Material Planner"", ""ADC-ENG PKG Specs Notify"", ""Sourcing-Agricultural"", ""CoPackAdmin"", ""Quintiq-Frozen Sup"", ""Store-QA Vendor Forms Archive Read Only"", ""Concur Users"", ""Store-QA Vendor Forms Document Maint R-W"", ""Change Notification (Recipe)"", ""Bull"", ""Store-Projects Packaging Dev RW"", ""Packaging Specification Notification"", ""Material Shortages-Medford"", ""Ingredient Steering Committee"", ""New Item Number Notification"", ""Store-Projects-Genesis"", ""Store-Projects Packaging Dev RO"", ""Store-Training EBS"", ""Material Shortages-Northpoint"", ""Schedule Approval"", ""Store-Organic Agriculture"", ""Store-Projects 3000 Dutton R-W"", ""Store-Sourcing"", ""Store-QA Share with Purchasing RW"", ""Store-Projects Tech Services RW"", ""Ingredient Supplier Changes"", ""Store-Purchasing Vendor Book Doc RW"", ""vendorAdmin"", ""Sourcing"", ""Staff-Dutton"", ""Staff-Remote"", ""Planning"", ""Material Planning"", ""Global Protect VPN User"", ""ADC-Corp Editor"", ""Holds & Releases-El Pinto"", ""Quintiq-MRP"", ""GoogleAppsEA"", ""vendorrestaurantEditor"", ""manufacturingebsReader"", ""RM Hold Notification"", ""vendorEditor"", ""purchasingReader""]"
Contract Processing Buyer,x,x,x,x, ,"[""Recipe Change Notification-OSP"", ""Goals Training Sessions"", ""ADC-Corp Editor"", ""Holds & Releases-El Pinto"", ""Smartsheet_Unlicensed"", ""Quintiq-MRP"", ""Restaurant Operations"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""GoogleAppsEA"", ""Quintiq-Material Planner"", ""Sourcing-Agricultural"", ""vendorrestaurantEditor"", ""Quintiq-Frozen Sup"", ""Store-QA Vendor Forms Archive Read Only"", ""Concur Users"", ""Store-Projects Packaging Dev RW"", ""New Item Number Notification"", ""Store-Projects-Genesis"", ""RM Hold Notification"", ""Store-Training EBS"", ""Store-Organic Agriculture"", ""Store-Projects 3000 Dutton R-W"", ""Store-Sourcing"", ""Store-QA Share with Purchasing RW"", ""Store-Projects Tech Services RW"", ""Ingredient Supplier Changes"", ""Store-Purchasing Vendor Book Doc RW"", ""vendorEditor"", ""Sourcing"", ""Staff-Dutton"", ""Staff-Remote"", ""purchasingReader"", ""Planning"", ""Material Planning""]"
